text,favorited,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName
RT @phylogenomics: The Tree of Life: Three talks, 1.5 days at #ISMB ... phylogeny, phylogenomics, open science and more http://t.co/xF4wnpKw,FALSE,NA,2012-07-15 07:16:00,FALSE,NA,224401915138670592,NA,&lt;a href=&quot;http://www.google.com/&quot; rel=&quot;nofollow&quot;&gt;Google&lt;/a&gt;,tux_geek
The Tree of Life: Three talks, 1.5 days at #ISMB ... phylogeny, phylogenomics, open science and more http://t.co/xF4wnpKw,FALSE,NA,2012-07-15 07:14:16,FALSE,NA,224401479283376128,NA,&lt;a href=&quot;http://www.google.com/&quot; rel=&quot;nofollow&quot;&gt;Google&lt;/a&gt;,phylogenomics
RT @ongenetics: Just picked up "Unix &amp; Perl to the rescue" by @kbradnam and Ian Korf from Cambridge Press at #ISMB.  Amazon told me I would get it Sept. 10.,FALSE,NA,2012-07-15 07:13:01,FALSE,NA,224401163175469056,NA,&lt;a href=&quot;http://mobile.twitter.com&quot; rel=&quot;nofollow&quot;&gt;Mobile Web&lt;/a&gt;,synt_biology
Mapping mutations to protein domain hotspots rather than genome. Implemented as DMDM webserver http://t.co/zqArvM9U #Picks from #ISMB,FALSE,NA,2012-07-15 06:58:03,FALSE,NA,224397398628237313,NA,&lt;a href=&quot;http://bufferapp.com&quot; rel=&quot;nofollow&quot;&gt;Buffer&lt;/a&gt;,euroepinomics
RT @Chris_Evelo: #Biostar (s) at #ISMB should check out http://t.co/rNHlt945,FALSE,NA,2012-07-15 06:49:43,FALSE,NA,224395300691918849,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,32nm
RT @iscbsc: If you're taking photos at #ISMB please upload them to the Google+ event which will order all the photos by time... http://t.co/hbfYFKbh,FALSE,NA,2012-07-15 06:25:09,FALSE,NA,224389116928864256,NA,&lt;a href=&quot;http://www.facebook.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Facebook&lt;/a&gt;,Albertagael
Shortened version of the #ISMB Google+ event for when you tell other people: http://t.co/Glh1HOs7 (like right... http://t.co/JpWRZ4NF,FALSE,NA,2012-07-15 06:07:21,FALSE,NA,224384640625025025,NA,&lt;a href=&quot;http://www.facebook.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Facebook&lt;/a&gt;,iscbsc
Congratulations! "@pleiotrope #ismb winner http://t.co/OqGoOkcn",FALSE,NA,2012-07-15 05:58:59,FALSE,NA,224382535629676545,NA,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,_IanMacLeod
If you're taking photos at #ISMB please upload them to the Google+ event which will order all the photos by time... http://t.co/hbfYFKbh,FALSE,NA,2012-07-15 05:56:07,FALSE,NA,224381810249965570,NA,&lt;a href=&quot;http://www.facebook.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Facebook&lt;/a&gt;,iscbsc
RT @danfdeblasio: Just spotted the @lifecorporation ION bus in downtown long beach walking back to the hotel. #ismb #ismb2012 #fb,FALSE,NA,2012-07-15 05:47:03,FALSE,NA,224379529626529792,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,ISMBinfo
RT @Chris_Evelo: #Biostar (s) at #ISMB should check out http://t.co/rNHlt945,FALSE,NA,2012-07-15 05:38:48,FALSE,NA,224377454935015424,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,egonwillighagen
RT @andrewsu: .@pleiotrope accepting award for best paper at bioontologies SIG! #ismb http://t.co/lpwOvF5x,FALSE,NA,2012-07-15 05:36:02,FALSE,NA,224376757921390592,NA,&lt;a href=&quot;http://www.apple.com&quot; rel=&quot;nofollow&quot;&gt;Photos on iOS&lt;/a&gt;,gkarthik_92
RT @bgood: @pleiotrope #ismb winner http://t.co/xTIFo6OT,FALSE,NA,2012-07-15 05:35:38,FALSE,NA,224376657560088577,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,gkarthik_92
RT @rachelsf: RT @andrewsu: Also congrats to @chrismungall for best flash presentation at bioontologies! #ismb,FALSE,NA,2012-07-15 05:27:24,FALSE,NA,224374586643451904,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,bgood
RT @bgood: #ismb latest #game with a purpose emerges from the Su Lab.  Play live now at http://t.co/AvjroBHS comments and players appreciated!,FALSE,NA,2012-07-15 04:30:11,FALSE,NA,224360186247249923,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,x0xMaximus
RT @danfdeblasio: Just spotted the @lifecorporation ION bus in downtown long beach walking back to the hotel. #ismb #ismb2012 #fb,FALSE,NA,2012-07-15 04:21:33,FALSE,NA,224358014147235840,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,LIFECorporation
Just spotted the @lifecorporation ION bus in downtown long beach walking back to the hotel. #ismb #ismb2012 #fb,FALSE,NA,2012-07-15 04:20:45,FALSE,NA,224357814158635009,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,danfdeblasio
RT @bffo: How not to be a bioinformatician http://t.co/v4aZ0uUO #ismb #bosc2012,FALSE,NA,2012-07-15 04:09:00,FALSE,NA,224354855014236160,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,ChaunceyGrattan
RT @Chris_Evelo: #Biostar (s) at #ISMB should check out http://t.co/rNHlt945,FALSE,NA,2012-07-15 03:43:46,FALSE,NA,224348507144863746,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,kshameer
RT @Chris_Evelo: I saw some people going home after the #ISMB SIGs, they may have picked the right part of the conference. Compliments to all SIG organizers.,FALSE,NA,2012-07-15 03:11:30,FALSE,NA,224340385550434304,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,WonderMixTape
I saw some people going home after the #ISMB SIGs, they may have picked the right part of the conference. Compliments to all SIG organizers.,FALSE,NA,2012-07-15 03:05:25,FALSE,NA,224338854633668609,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
RT @bffo: How not to be a bioinformatician http://t.co/v4aZ0uUO #ismb #bosc2012,FALSE,NA,2012-07-15 02:51:34,FALSE,NA,224335367212515328,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,david_yim
Just picked up "Unix &amp; Perl to the rescue" by @kbradnam and Ian Korf from Cambridge Press at #ISMB.  Amazon told me I would get it Sept. 10.,FALSE,NA,2012-07-15 02:42:43,FALSE,NA,224333141865799680,NA,&lt;a href=&quot;http://mobile.twitter.com&quot; rel=&quot;nofollow&quot;&gt;Mobile Web&lt;/a&gt;,ongenetics
RT @andrewsu: Also congrats to @chrismungall for best flash presentation at bioontologies! #ismb,FALSE,NA,2012-07-15 02:02:10,FALSE,NA,224322935932993537,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,rachelsf
RT @Chris_Evelo: #Biostar (s) at #ISMB should check out http://t.co/rNHlt945,FALSE,NA,2012-07-15 01:41:52,FALSE,NA,224317827258138624,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,mmarchin
RT @bgood: #ismb latest #game with a purpose emerges from the Su Lab.  Play live now at http://t.co/XcEDeqw0 comments and players apprec ...,FALSE,NA,2012-07-15 01:38:05,FALSE,NA,224316874584887296,NA,&lt;a href=&quot;http://www.visibli.com&quot; rel=&quot;nofollow&quot;&gt;Visibli&lt;/a&gt;,bioontology
RT @bgood: #ismb latest #game with a purpose emerges from the Su Lab.  Play live now at http://t.co/AvjroBHS comments and players appreciated!,FALSE,NA,2012-07-15 01:29:13,FALSE,NA,224314645069041666,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,andrewsu
#Biostar (s) at #ISMB should check out http://t.co/rNHlt945,FALSE,NA,2012-07-15 01:20:48,FALSE,NA,224312527700504578,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,Chris_Evelo
#ismb latest #game with a purpose emerges from the Su Lab.  Play live now at http://t.co/AvjroBHS comments and players appreciated!,FALSE,NA,2012-07-15 00:53:15,FALSE,NA,224305591898750976,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,bgood
Sitting by the pool &amp; getting some sun. There are 2 Hyatts near the conference- I think I picked the right one #ismb http://t.co/PywbCusB,FALSE,NA,2012-07-15 00:52:05,FALSE,NA,224305298784006144,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,Albertagael
RT @iddux: Julian Gough on dcGO http://t.co/AFSU9aSH #ISMB #AFPSIG,FALSE,NA,2012-07-15 00:49:00,FALSE,NA,224304522699345920,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,SUPERFAMILY
Enjoyed #RegGenSig today at #ISMB- not much transcriptome stuff but good talks. Looking forward to the opening ceremonies for tonight,FALSE,NA,2012-07-15 00:48:09,FALSE,NA,224304309305749506,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,Albertagael
Julian Gough on dcGO http://t.co/AFSU9aSH #ISMB #AFPSIG,FALSE,NA,2012-07-15 00:45:35,FALSE,NA,224303665844977664,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,iddux
RT @andrewjpage: scabio, a scala framework for bioinformatics, is officially released today #ismb,FALSE,NA,2012-07-15 00:44:47,FALSE,NA,224303462358323200,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,razoralign
Sivan Goren from http://t.co/qmAth3ZJ gave a great talk about predicting protein tissue specificity. #AFPSIG #ISMB,FALSE,NA,2012-07-15 00:44:17,FALSE,NA,224303335384154115,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,iddux
CAGI: Metapredictors for function testing of limited use. #SNPSIG #ISMB,FALSE,NA,2012-07-15 00:38:29,FALSE,NA,224301878224224258,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,spitshine
CAGI results for Crohn could mean that load of rare mutations allows prediction. Cautious note by Steven Brenner. #SNPSIG #ISMB,FALSE,NA,2012-07-15 00:35:11,FALSE,NA,224301048397963264,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,spitshine
GL: How to change medicine 2 be more preventive, accept genomics? Max Planck: "convince young folks &amp; wait 4 opponents to die" #HiTSeq #ISMB,FALSE,NA,2012-07-15 00:31:41,FALSE,NA,224300166897872896,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,Awesomics
GL- don't try to convince your enemies- convince younger generation &amp; wait for enemies to die #HiTSeq #ISMB,FALSE,NA,2012-07-15 00:25:01,FALSE,NA,224298489436307456,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,WonderMixTape
.@gholsonlyon calls bullshit on Stan Nelson's 50% success rate w/ n=1. "I found a de novo mutation" does not prove causality. #HiTSeq #ISMB,FALSE,NA,2012-07-15 00:17:38,FALSE,NA,224296631179296768,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,Awesomics
RT @phylogenomics: Linial - short proteins are very hard to discover (e.g., b/c missed in most gene funding programs)  #AFP2012 #ISMB,FALSE,NA,2012-07-15 00:16:00,FALSE,NA,224296217658658816,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,csumen
Also congrats to @chrismungall for best flash presentation at bioontologies! #ismb,FALSE,NA,2012-07-15 00:08:27,FALSE,NA,224294319996157952,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,andrewsu
RT @andrewsu: Altman: even "fuzzy" data on possible pharmacogenomic effects is useful to clinicians #ismb,FALSE,NA,2012-07-15 00:07:22,FALSE,NA,224294047689351170,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,GENformatik
Touching, interesting talk from @gholsonlyon - CLIA certified exomes allow researchers to return reliable results to people. #ismb #hitseq,FALSE,NA,2012-07-15 00:07:03,FALSE,NA,224293965799751681,NA,&lt;a href=&quot;http://mobile.twitter.com&quot; rel=&quot;nofollow&quot;&gt;Mobile Web&lt;/a&gt;,mmarchin
@pleiotrope #ismb winner http://t.co/xTIFo6OT,FALSE,NA,2012-07-15 00:06:12,FALSE,NA,224293746945179648,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,bgood
.@pleiotrope accepting award for best paper at bioontologies SIG! #ismb http://t.co/lpwOvF5x,FALSE,NA,2012-07-15 00:05:11,FALSE,NA,224293491403005954,NA,&lt;a href=&quot;http://www.apple.com&quot; rel=&quot;nofollow&quot;&gt;Photos on iOS&lt;/a&gt;,andrewsu
Gholson Lyon - need for both analytical and clinical validity in clinical genomics #HiTSeq #ISMB,FALSE,NA,2012-07-15 00:04:40,FALSE,NA,224293367582953474,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,WonderMixTape
#ismb @pleiotrope wins best paper at bioontologies !!!,FALSE,NA,2012-07-15 00:01:38,FALSE,NA,224292603401732096,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,bgood
Current assemblers require post processing to deal with long repeats. FM index finds large overlaps to simplify string graphs. #ISMB #KN4,FALSE,NA,2012-07-16 23:59:52,FALSE,NA,225016933882404865,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,tladeras
R Durbin shout-out to de Bruijn graph short-read assemblers including our SOAP package http://t.co/wXiuDPYH #ISMB #KN4,FALSE,NA,2012-07-16 23:58:29,FALSE,NA,225016588460503040,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,BGI_Events
RD of course the alternative is not to map at all, by to assemble instead. #ISMB #KN4,FALSE,NA,2012-07-16 23:58:12,FALSE,NA,225016515815145472,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
EULER, VELVET, ABySS, ALLPATHS, SOAP #KN4 #ismb,FALSE,NA,2012-07-16 23:57:43,FALSE,NA,225016395417649152,NA,&lt;a href=&quot;http://www.tweenapp.org/&quot; rel=&quot;nofollow&quot;&gt;Tween&lt;/a&gt;,tonets
When do we change the reference? Need to use assembly rather than mapping approaches. Suffix array strategies can help. #ISMB #KN4,FALSE,NA,2012-07-16 23:56:32,FALSE,NA,225016097617870849,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,tladeras
RD Many mapping problems in population genomics often relate to not having the right thing to map on, ie reference #ISMB  #KN4,FALSE,NA,2012-07-16 23:56:04,FALSE,NA,225015979619516417,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
#ISMB #KN4 BAQ - local alignment confidence approach,FALSE,NA,2012-07-16 23:54:38,FALSE,NA,225015615801393153,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,WonderMixTape
RD on big challenges from 1000 genomes project: already sequenced &gt;100x the DNA sequence in Genbank when the project started #KN4 #ISMB,FALSE,NA,2012-07-16 23:54:24,FALSE,NA,225015559601926144,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,BGI_Events
Durbin says we are operating with too high error rates for the number of human genomes we're sequencing #ISMB,FALSE,NA,2012-07-16 23:53:43,FALSE,NA,225015387488657408,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,iddux
Richard Durbin keynote covering the @1000genomes project that we collaborated on http://t.co/OJCNz5yS #KN4 #ISMB,FALSE,NA,2012-07-16 23:53:12,FALSE,NA,225015255485513730,NA,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,BGI_Events
Biggest issue is read placement error in mapping - local alignment issues, assigning to wrong repeat, ind seq not in reference #ISMB #KN4,FALSE,NA,2012-07-16 23:52:08,FALSE,NA,225014987977007105,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,tladeras
Our ed board member Richard Durbin doing a fantastic keynote on population genome testing. Lots obviously on @1000genomes #ISMB #KN4,FALSE,NA,2012-07-16 23:51:06,FALSE,NA,225014729402368001,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,GigaScience
#KN4 great coverage in humans, bring back  comparative genomics? for ancestral snp's retreating or increasing in human frequency? #ISMB,FALSE,NA,2012-07-16 23:50:47,FALSE,NA,225014648917864448,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,biobrichter
Issues with variant calling: stochastic nature of sequencing, calling needs to be fast, dels/ins/breaks harder to call #ISMB #KN4,FALSE,NA,2012-07-16 23:49:50,FALSE,NA,225014410220019712,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,tladeras
RT @genetics_blog: #ISMB #SS4 #Bioinformatics Integration of Diverse Data Sources: Trey Ideker "New directions in Network Biology: networks to ontologies",FALSE,NA,2012-07-16 23:48:41,FALSE,NA,225014118422298624,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,likesky3
RD talking about Int'l 1000 Genomes project, which aims to explain human pop. variation. Pilot project is complete, 1700 genomes #KN4 #ISMB,FALSE,NA,2012-07-16 23:46:39,FALSE,NA,225013610307518465,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,Albertagael
#ismb enjoyed GR talk in transcriptions studies in arabidopsis. Strain Reannotation methods.,FALSE,NA,2012-07-16 23:46:05,FALSE,NA,225013467873153026,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,SGregurickDOE
By combining data from individuals, get away w/ 4x coverage. Calls with a single individual a problem, because of stochasticity #KN4 #ISMB,FALSE,NA,2012-07-16 23:45:35,FALSE,NA,225013338990592000,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,tladeras
RD: even with 4X fold you will find almost all variants appearing in the population although you might miss it in an individual #ISMB #KN4,FALSE,NA,2012-07-16 23:44:54,FALSE,NA,225013169838497793,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
RT @Phil_at_OeRC: #ISMB #SS4 Olga Troyanskaya on predicting tissue specific genes using in-silico dissection. applied to human podocytes, http://t.co/EoaMXt2G,FALSE,NA,2012-07-16 23:42:38,FALSE,NA,225012599232802816,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,isatools
WiFi is not very good in the ballroom at #ISMB and appears to be down now?,FALSE,NA,2012-07-16 23:42:10,FALSE,NA,225012481309949954,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
RT @spitshine: 1000$ genome by 2015 says Durbin. #KN4 #ISMB Ion torrent wants to deliver by the end of the year. But what coverage?,FALSE,NA,2012-07-16 23:41:11,FALSE,NA,225012233208471552,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,isatools
RT @spitshine: 1000$ genome by 2015 says Durbin. #KN4 #ISMB Ion torrent wants to deliver by the end of the year. But what coverage?,FALSE,NA,2012-07-16 23:41:11,FALSE,NA,225012233166536705,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,biosharing
4x coverage for each of the 1700 genomes in the second phase of 1000 genomes. #KN4 #ISMB,FALSE,NA,2012-07-16 23:41:06,FALSE,NA,225012209800065025,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,spitshine
#ISMB #SS4 Olga Troyanskaya on predicting tissue specific genes using in-silico dissection. applied to human podocytes, http://t.co/EoaMXt2G,FALSE,NA,2012-07-16 23:40:42,FALSE,NA,225012111124869120,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,Phil_at_OeRC
Goal was to Id common SNPs and haplotype blocks, extending hapmap. Phase 1 currently finished and in submission #ISMB #KN4,FALSE,NA,2012-07-16 23:40:21,FALSE,NA,225012024978055169,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,tladeras
Richard Durbin at #KN4 by talking about the extremely large drop in sequencing costs in the last 12 years, outperforming Moore's Law #ISMB,FALSE,NA,2012-07-16 23:40:07,FALSE,NA,225011964437479425,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,Albertagael
RD: let's try to get away from a simple one reference genome: that won't work to explain/show all of the variation #KN4 #ISMB,FALSE,NA,2012-07-16 23:39:57,FALSE,NA,225011922234380288,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,bffo
RD Can we build a reference that would really reflect the common aspects of our development #ISMB #KN4,FALSE,NA,2012-07-16 23:39:02,FALSE,NA,225011692780793857,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
RT @tladeras Need a richer representation of genome rather than a single ref genome - 1000 genomes project first step #ISMB #Bioinformatics,FALSE,NA,2012-07-16 23:39:02,FALSE,NA,225011690402627585,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,kshameer
Need a richer representation of genome rather than a single ref genome - 1000 genomes project first step #ISMB #KN4,FALSE,NA,2012-07-16 23:38:14,FALSE,NA,225011490065883137,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,tladeras
1000$ genome by 2015 says Durbin. #KN4 #ISMB Ion torrent wants to deliver by the end of the year. But what coverage?,FALSE,NA,2012-07-16 23:37:34,FALSE,NA,225011320678924288,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,spitshine
RD the cost of analysing genomes should also scale. #ISMB #KN4,FALSE,NA,2012-07-16 23:37:22,FALSE,NA,225011272893206529,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
RT @Alexbateman1: The ISCB Wikipedia Competition was announced here: http://t.co/qxCy4ctq #ISMB,FALSE,NA,2012-07-16 23:36:15,FALSE,NA,225010990775930880,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,xanderpico
Richard Durbin #KN4 #ISMB abt population genome testing,FALSE,NA,2012-07-16 23:36:06,FALSE,NA,225010954029629441,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
#ISMB Keynote #KN4: Richard Durbin "Progress, challenges, and opportunities in population genome sequencing",FALSE,NA,2012-07-16 23:35:29,FALSE,NA,225010799763128320,NA,&lt;a href=&quot;http://www.tweenapp.org/&quot; rel=&quot;nofollow&quot;&gt;Tween&lt;/a&gt;,tonets
Next keynote #KN4 at #ISMB: Richard Durbin "Progress, challenges, and opportunities in population genome sequencing",FALSE,NA,2012-07-16 23:27:38,FALSE,NA,225008824958992386,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,genetics_blog
@thespicychicken validation of interaction in mouse models meta-validates use of epidemiological data to generate hypotheses. #ismb #lbr16,FALSE,NA,2012-07-16 23:27:22,FALSE,NA,225008756445036545,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,chiragjp
#ISMB #SS5 Peter Lyster displaying his geek cred by running machine learning over  grants portfolio,FALSE,NA,2012-07-16 23:25:06,FALSE,NA,225008184530698242,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,andrewsu
OT: combine tissue specificity with functional associations to infer gene-disease relationships (network-assisted machine learning) #ismb,FALSE,NA,2012-07-16 23:24:05,FALSE,NA,225007928090951681,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,alexishkin
